"image_id","datetime_str","model_name","clip_area","ref_area","save_dir"
"RC0307Rf_20111107_1148","20111107_1148","RuBsAdDlb3Mxtshcn20210211",2431.71,2506.45,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111107_1148_cnt.png"
"RC0307Rf_20111107_1348","20111107_1348","RuBsAdDlb3Mxtshcn20210211",2406.2,2479.12,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111107_1348_cnt.png"
"RC0307Rf_20111108_0748","20111108_0748","RuBsAdDlb3Mxtshcn20210211",2393.43,2449.94,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111108_0748_cnt.png"
"RC0307Rf_20111108_0948","20111108_0948","RuBsAdDlb3Mxtshcn20210211",2406.2,2462.7,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111108_0948_cnt.png"
"RC0307Rf_20111108_1148","20111108_1148","RuBsAdDlb3Mxtshcn20210211",2393.42,2480.93,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111108_1148_cnt.png"
"RC0307Rf_20111108_1348","20111108_1348","RuBsAdDlb3Mxtshcn20210211",2267.67,2326.0,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111108_1348_cnt.png"
"RC0307Rf_20111109_0748","20111109_0748","RuBsAdDlb3Mxtshcn20210211",2373.37,2426.24,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111109_0748_cnt.png"
"RC0307Rf_20111109_0948","20111109_0948","RuBsAdDlb3Mxtshcn20210211",2356.98,2411.67,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111109_0948_cnt.png"
"RC0307Rf_20111109_1148","20111109_1148","RuBsAdDlb3Mxtshcn20210211",2356.99,2437.19,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111109_1148_cnt.png"
"RC0307Rf_20111109_1348","20111109_1348","RuBsAdDlb3Mxtshcn20210211",2274.95,2329.65,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111109_1348_cnt.png"
"RC0307Rf_20111110_0748","20111110_0748","RuBsAdDlb3Mxtshcn20210211",2395.26,2453.59,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111110_0748_cnt.png"
"RC0307Rf_20111110_0948","20111110_0948","RuBsAdDlb3Mxtshcn20210211",2375.2,2437.18,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111110_0948_cnt.png"
"RC0307Rf_20111110_1148","20111110_1148","RuBsAdDlb3Mxtshcn20210211",2355.16,2433.54,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111110_1148_cnt.png"
"RC0307Rf_20111110_1348","20111110_1348","RuBsAdDlb3Mxtshcn20210211",2280.42,2333.29,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111110_1348_cnt.png"
"RC0307Rf_20111110_1548","20111110_1548","RuBsAdDlb3Mxtshcn20210211",2378.85,2426.25,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111110_1548_cnt.png"
"RC0307Rf_20111111_0948","20111111_0948","RuBsAdDlb3Mxtshcn20210211",2233.03,2293.19,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111111_0948_cnt.png"
"RC0307Rf_20111111_1148","20111111_1148","RuBsAdDlb3Mxtshcn20210211",2161.94,2223.91,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111111_1148_cnt.png"
"RC0307Rf_20111111_1348","20111111_1348","RuBsAdDlb3Mxtshcn20210211",2132.76,2192.92,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111111_1348_cnt.png"
"RC0307Rf_20111112_1348","20111112_1348","RuBsAdDlb3Mxtshcn20210211",1937.71,1983.29,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111112_1348_cnt.png"
"RC0307Rf_20111113_0748","20111113_0748","RuBsAdDlb3Mxtshcn20210211",2017.91,2065.3,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111113_0748_cnt.png"
"RC0307Rf_20111113_0948","20111113_0948","RuBsAdDlb3Mxtshcn20210211",2027.02,2087.18,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111113_0948_cnt.png"
"RC0307Rf_20111113_1148","20111113_1148","RuBsAdDlb3Mxtshcn20210211",2048.9,2118.17,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111113_1148_cnt.png"
"RC0307Rf_20111113_1348","20111113_1348","RuBsAdDlb3Mxtshcn20210211",2006.97,2068.95,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111113_1348_cnt.png"
"RC0307Rf_20111113_1548","20111113_1548","RuBsAdDlb3Mxtshcn20210211",2006.98,2054.37,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111113_1548_cnt.png"
"RC0307Rf_20111114_0748","20111114_0748","RuBsAdDlb3Mxtshcn20210211",1957.76,1999.69,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111114_0748_cnt.png"
"RC0307Rf_20111114_0948","20111114_0948","RuBsAdDlb3Mxtshcn20210211",1945.0,1983.28,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111114_0948_cnt.png"
"RC0307Rf_20111114_1148","20111114_1148","RuBsAdDlb3Mxtshcn20210211",1921.3,1975.98,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111114_1148_cnt.png"
"RC0307Rf_20111114_1348","20111114_1348","RuBsAdDlb3Mxtshcn20210211",1859.33,1904.91,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111114_1348_cnt.png"
"RC0307Rf_20111115_0748","20111115_0748","RuBsAdDlb3Mxtshcn20210211",1941.35,1981.46,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111115_0748_cnt.png"
"RC0307Rf_20111115_0948","20111115_0948","RuBsAdDlb3Mxtshcn20210211",1904.9,1946.83,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111115_0948_cnt.png"
"RC0307Rf_20111115_1148","20111115_1148","RuBsAdDlb3Mxtshcn20210211",1870.27,1924.96,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111115_1148_cnt.png"
"RC0307Rf_20111115_1348","20111115_1348","RuBsAdDlb3Mxtshcn20210211",1824.68,1868.43,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111115_1348_cnt.png"
"RC0307Rf_20111116_0748","20111116_0748","RuBsAdDlb3Mxtshcn20210211",1917.66,1959.59,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111116_0748_cnt.png"
"RC0307Rf_20111116_1148","20111116_1148","RuBsAdDlb3Mxtshcn20210211",1866.63,1923.14,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111116_1148_cnt.png"
"RC0307Rf_20111116_1348","20111116_1348","RuBsAdDlb3Mxtshcn20210211",1821.04,1862.97,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111116_1348_cnt.png"
"RC0307Rf_20111117_0748","20111117_0748","RuBsAdDlb3Mxtshcn20210211",1886.68,1928.6,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111117_0748_cnt.png"
"RC0307Rf_20111117_1148","20111117_1148","RuBsAdDlb3Mxtshcn20210211",1850.22,1906.72,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111117_1148_cnt.png"
"RC0307Rf_20111117_1348","20111117_1348","RuBsAdDlb3Mxtshcn20210211",1802.8,1844.73,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111117_1348_cnt.png"
"RC0307Rf_20111118_0748","20111118_0748","RuBsAdDlb3Mxtshcn20210211",1870.27,1914.03,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111118_0748_cnt.png"
"RC0307Rf_20111118_0948","20111118_0948","RuBsAdDlb3Mxtshcn20210211",1859.34,1908.56,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111118_0948_cnt.png"
"RC0307Rf_20111118_1148","20111118_1148","RuBsAdDlb3Mxtshcn20210211",1790.07,1839.28,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111118_1148_cnt.png"
"RC0307Rf_20111118_1348","20111118_1348","RuBsAdDlb3Mxtshcn20210211",1715.31,1757.23,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111118_1348_cnt.png"
"RC0307Rf_20111119_0748","20111119_0748","RuBsAdDlb3Mxtshcn20210211",1779.14,1819.24,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111119_0748_cnt.png"
"RC0307Rf_20111119_0947","20111119_0947","RuBsAdDlb3Mxtshcn20210211",1770.01,1808.3,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111119_0947_cnt.png"
"RC0307Rf_20111119_1347","20111119_1347","RuBsAdDlb3Mxtshcn20210211",1646.04,1686.15,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111119_1347_cnt.png"
"RC0307Rf_20111119_1548","20111119_1548","RuBsAdDlb3Mxtshcn20210211",1770.01,1804.65,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111119_1548_cnt.png"
"RC0307Rf_20111120_0747","20111120_0747","RuBsAdDlb3Mxtshcn20210211",1759.06,1797.35,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111120_0747_cnt.png"
"RC0307Rf_20111120_1347","20111120_1347","RuBsAdDlb3Mxtshcn20210211",1664.28,1708.02,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111120_1347_cnt.png"
"RC0307Rf_20111120_1547","20111120_1547","RuBsAdDlb3Mxtshcn20210211",1749.96,1793.71,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111120_1547_cnt.png"
"RC0307Rf_20111121_0747","20111121_0747","RuBsAdDlb3Mxtshcn20210211",1740.84,1786.41,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111121_0747_cnt.png"
"RC0307Rf_20111121_0947","20111121_0947","RuBsAdDlb3Mxtshcn20210211",1722.62,1766.37,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111121_0947_cnt.png"
"RC0307Rf_20111121_1147","20111121_1147","RuBsAdDlb3Mxtshcn20210211",1655.17,1704.39,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111121_1147_cnt.png"
"RC0307Rf_20111121_1347","20111121_1347","RuBsAdDlb3Mxtshcn20210211",1607.76,1646.04,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111121_1347_cnt.png"
"RC0307Rf_20111121_1547","20111121_1547","RuBsAdDlb3Mxtshcn20210211",1729.9,1770.01,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111121_1547_cnt.png"
"RC0307Rf_20111122_0747","20111122_0747","RuBsAdDlb3Mxtshcn20210211",1720.79,1755.43,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111122_0747_cnt.png"
"RC0307Rf_20111122_1147","20111122_1147","RuBsAdDlb3Mxtshcn20210211",1677.04,1728.08,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111122_1147_cnt.png"
"RC0307Rf_20111122_1347","20111122_1347","RuBsAdDlb3Mxtshcn20210211",1611.4,1649.69,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111122_1347_cnt.png"
"RC0307Rf_20111123_0747","20111123_0747","RuBsAdDlb3Mxtshcn20210211",1711.69,1753.61,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111123_0747_cnt.png"
"RC0307Rf_20111123_1147","20111123_1147","RuBsAdDlb3Mxtshcn20210211",1664.28,1713.5,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111123_1147_cnt.png"
"RC0307Rf_20111123_1347","20111123_1347","RuBsAdDlb3Mxtshcn20210211",1620.54,1666.11,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111123_1347_cnt.png"
"RC0307Rf_20111124_0747","20111124_0747","RuBsAdDlb3Mxtshcn20210211",1669.75,1706.21,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111124_0747_cnt.png"
"RC0307Rf_20111124_0947","20111124_0947","RuBsAdDlb3Mxtshcn20210211",1677.05,1731.74,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111124_0947_cnt.png"
"RC0307Rf_20111124_1147","20111124_1147","RuBsAdDlb3Mxtshcn20210211",1666.11,1724.44,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111124_1147_cnt.png"
"RC0307Rf_20111124_1347","20111124_1347","RuBsAdDlb3Mxtshcn20210211",1598.65,1640.58,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111124_1347_cnt.png"
"RC0307Rf_20111125_0747","20111125_0747","RuBsAdDlb3Mxtshcn20210211",1675.23,1717.16,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111125_0747_cnt.png"
"RC0307Rf_20111125_0947","20111125_0947","RuBsAdDlb3Mxtshcn20210211",1655.18,1689.82,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111125_0947_cnt.png"
"RC0307Rf_20111125_1147","20111125_1147","RuBsAdDlb3Mxtshcn20210211",1609.6,1653.35,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111125_1147_cnt.png"
"RC0307Rf_20111125_1347","20111125_1347","RuBsAdDlb3Mxtshcn20210211",1558.54,1595.0,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111125_1347_cnt.png"
"RC0307Rf_20111126_0747","20111126_0747","RuBsAdDlb3Mxtshcn20210211",1642.42,1680.7,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111126_0747_cnt.png"
"RC0307Rf_20111126_0947","20111126_0947","RuBsAdDlb3Mxtshcn20210211",1642.42,1680.7,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111126_0947_cnt.png"
"RC0307Rf_20111126_1147","20111126_1147","RuBsAdDlb3Mxtshcn20210211",1598.67,1642.42,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111126_1147_cnt.png"
"RC0307Rf_20111126_1347","20111126_1347","RuBsAdDlb3Mxtshcn20210211",1556.71,1593.17,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111126_1347_cnt.png"
"RC0307Rf_20111127_0747","20111127_0747","RuBsAdDlb3Mxtshcn20210211",1631.48,1675.23,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111127_0747_cnt.png"
"RC0307Rf_20111127_0947","20111127_0947","RuBsAdDlb3Mxtshcn20210211",1622.37,1658.83,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111127_0947_cnt.png"
"RC0307Rf_20111127_1347","20111127_1347","RuBsAdDlb3Mxtshcn20210211",1285.1,1319.74,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111127_1347_cnt.png"
"RC0307Rf_20111128_0747","20111128_0747","RuBsAdDlb3Mxtshcn20210211",1361.68,1405.44,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111128_0747_cnt.png"
"RC0307Rf_20111128_0947","20111128_0947","RuBsAdDlb3Mxtshcn20210211",1348.92,1390.85,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111128_0947_cnt.png"
"RC0307Rf_20111128_1347","20111128_1347","RuBsAdDlb3Mxtshcn20210211",1212.2,1250.48,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111128_1347_cnt.png"
"RC0307Rf_20111128_1547","20111128_1547","RuBsAdDlb3Mxtshcn20210211",1328.89,1363.52,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111128_1547_cnt.png"
"RC0307Rf_20111129_0747","20111129_0747","RuBsAdDlb3Mxtshcn20210211",1286.95,1319.77,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111129_0747_cnt.png"
"RC0307Rf_20111129_0947","20111129_0947","RuBsAdDlb3Mxtshcn20210211",1307.0,1328.88,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111129_0947_cnt.png"
"RC0307Rf_20111129_1147","20111129_1147","RuBsAdDlb3Mxtshcn20210211",1270.55,1312.48,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111129_1147_cnt.png"
"RC0307Rf_20111129_1347","20111129_1347","RuBsAdDlb3Mxtshcn20210211",1195.79,1232.24,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111129_1347_cnt.png"
"RC0307Rf_20111130_0747","20111130_0747","RuBsAdDlb3Mxtshcn20210211",1281.49,1316.12,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111130_0747_cnt.png"
"RC0307Rf_20111130_0947","20111130_0947","RuBsAdDlb3Mxtshcn20210211",1285.14,1305.2,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111130_0947_cnt.png"
"RC0307Rf_20111130_1147","20111130_1147","RuBsAdDlb3Mxtshcn20210211",1288.78,1343.46,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111130_1147_cnt.png"
"RC0307Rf_20111130_1347","20111130_1347","RuBsAdDlb3Mxtshcn20210211",1272.34,1310.63,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111130_1347_cnt.png"
"RC0307Rf_20111201_0747","20111201_0747","RuBsAdDlb3Mxtshcn20210211",1301.54,1341.65,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111201_0747_cnt.png"
"RC0307Rf_20111201_0947","20111201_0947","RuBsAdDlb3Mxtshcn20210211",1317.95,1399.98,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111201_0947_cnt.png"
"RC0307Rf_20111201_1147","20111201_1147","RuBsAdDlb3Mxtshcn20210211",1343.45,1403.61,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111201_1147_cnt.png"
"RC0307Rf_20111201_1347","20111201_1347","RuBsAdDlb3Mxtshcn20210211",1339.82,1396.33,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111201_1347_cnt.png"
"RC0307Rf_20111201_1547","20111201_1547","RuBsAdDlb3Mxtshcn20210211",1399.96,1456.47,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111201_1547_cnt.png"
"RC0307Rf_20111202_0747","20111202_0747","RuBsAdDlb3Mxtshcn20210211",1403.61,1522.11,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111202_0747_cnt.png"
"RC0307Rf_20111202_1147","20111202_1147","RuBsAdDlb3Mxtshcn20210211",1321.58,1480.17,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111202_1147_cnt.png"
"RC0307Rf_20111202_1347","20111202_1347","RuBsAdDlb3Mxtshcn20210211",1327.06,1445.55,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111202_1347_cnt.png"
"RC0307Rf_20111202_1547","20111202_1547","RuBsAdDlb3Mxtshcn20210211",1338.0,1365.34,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111202_1547_cnt.png"
"RC0307Rf_20111203_0747","20111203_0747","RuBsAdDlb3Mxtshcn20210211",1348.94,1390.86,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111203_0747_cnt.png"
"RC0307Rf_20111203_0947","20111203_0947","RuBsAdDlb3Mxtshcn20210211",1389.03,1443.71,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111203_0947_cnt.png"
"RC0307Rf_20111203_1147","20111203_1147","RuBsAdDlb3Mxtshcn20210211",1337.99,1394.5,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111203_1147_cnt.png"
"RC0307Rf_20111203_1347","20111203_1347","RuBsAdDlb3Mxtshcn20210211",1325.24,1383.57,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111203_1347_cnt.png"
"RC0307Rf_20111203_1547","20111203_1547","RuBsAdDlb3Mxtshcn20210211",1337.99,1396.32,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111203_1547_cnt.png"
"RC0307Rf_20111204_0747","20111204_0747","RuBsAdDlb3Mxtshcn20210211",1292.42,1327.06,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111204_0747_cnt.png"
"RC0307Rf_20111204_0947","20111204_0947","RuBsAdDlb3Mxtshcn20210211",1270.55,1296.07,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111204_0947_cnt.png"
"RC0307Rf_20111204_1147","20111204_1147","RuBsAdDlb3Mxtshcn20210211",1266.9,1316.12,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111204_1147_cnt.png"
"RC0307Rf_20111204_1347","20111204_1347","RuBsAdDlb3Mxtshcn20210211",1183.02,1219.48,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111204_1347_cnt.png"
"RC0307Rf_20111205_0747","20111205_0747","RuBsAdDlb3Mxtshcn20210211",1312.47,1350.75,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111205_0747_cnt.png"
"RC0307Rf_20111205_0947","20111205_0947","RuBsAdDlb3Mxtshcn20210211",1272.36,1301.54,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111205_0947_cnt.png"
"RC0307Rf_20111205_1147","20111205_1147","RuBsAdDlb3Mxtshcn20210211",1241.38,1286.95,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111205_1147_cnt.png"
"RC0307Rf_20111205_1347","20111205_1347","RuBsAdDlb3Mxtshcn20210211",1193.97,1232.26,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111205_1347_cnt.png"
"RC0307Rf_20111206_0747","20111206_0747","RuBsAdDlb3Mxtshcn20210211",1257.77,1294.23,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111206_0747_cnt.png"
"RC0307Rf_20111206_0947","20111206_0947","RuBsAdDlb3Mxtshcn20210211",1206.75,1239.56,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111206_0947_cnt.png"
"RC0307Rf_20111206_1147","20111206_1147","RuBsAdDlb3Mxtshcn20210211",1219.5,1259.6,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111206_1147_cnt.png"
"RC0307Rf_20111206_1347","20111206_1347","RuBsAdDlb3Mxtshcn20210211",1170.29,1206.75,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111206_1347_cnt.png"
"RC0307Rf_20111207_0747","20111207_0747","RuBsAdDlb3Mxtshcn20210211",1234.09,1268.72,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111207_0747_cnt.png"
"RC0307Rf_20111207_0947","20111207_0947","RuBsAdDlb3Mxtshcn20210211",1199.45,1217.68,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111207_0947_cnt.png"
"RC0307Rf_20111207_1147","20111207_1147","RuBsAdDlb3Mxtshcn20210211",1228.61,1274.18,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111207_1147_cnt.png"
"RC0307Rf_20111207_1347","20111207_1347","RuBsAdDlb3Mxtshcn20210211",1168.47,1210.41,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111207_1347_cnt.png"
"RC0307Rf_20111208_0747","20111208_0747","RuBsAdDlb3Mxtshcn20210211",1248.66,1285.12,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111208_0747_cnt.png"
"RC0307Rf_20111208_0947","20111208_0947","RuBsAdDlb3Mxtshcn20210211",1228.62,1252.32,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111208_0947_cnt.png"
"RC0307Rf_20111208_1147","20111208_1147","RuBsAdDlb3Mxtshcn20210211",1208.56,1243.2,"M:\Remote Cameras\Segmented_images\RC0307Rf\PROCESSED\CHECKED\RC0307Rf_20111208_1147_cnt.png"
