"image_id","datetime_str","model_name","clip_area","ref_area","save_dir"
"RC1459L_20120501_1540","20120501_1540","RuBsAdDlb3Mxtshcn20210211",900.52,1260.95,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120501_1540_cnt.png"
"RC1459L_20120502_1340","20120502_1340","RuBsAdDlb3Mxtshcn20210211",956.09,1361.14,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120502_1340_cnt.png"
"RC1459L_20120504_0740","20120504_0740","RuBsAdDlb3Mxtshcn20210211",657.64,1010.99,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120504_0740_cnt.png"
"RC1459L_20120504_1140","20120504_1140","RuBsAdDlb3Mxtshcn20210211",943.17,1248.76,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120504_1140_cnt.png"
"RC1459L_20120506_0740","20120506_0740","RuBsAdDlb3Mxtshcn20210211",675.72,1107.9,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120506_0740_cnt.png"
"RC1459L_20120507_0740","20120507_0740","RuBsAdDlb3Mxtshcn20210211",680.88,1134.99,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120507_0740_cnt.png"
"RC1459L_20120507_1340","20120507_1340","RuBsAdDlb3Mxtshcn20210211",868.22,1565.25,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120507_1340_cnt.png"
"RC1459L_20120507_1540","20120507_1540","RuBsAdDlb3Mxtshcn20210211",961.24,1370.14,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120507_1540_cnt.png"
"RC1459L_20120508_1140","20120508_1140","RuBsAdDlb3Mxtshcn20210211",939.29,1270.08,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120508_1140_cnt.png"
"RC1459L_20120508_1340","20120508_1340","RuBsAdDlb3Mxtshcn20210211",968.34,1352.72,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120508_1340_cnt.png"
"RC1459L_20120509_1540","20120509_1540","RuBsAdDlb3Mxtshcn20210211",936.7,1312.0,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120509_1540_cnt.png"
"RC1459L_20120511_0739","20120511_0739","RuBsAdDlb3Mxtshcn20210211",724.82,1160.22,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120511_0739_cnt.png"
"RC1459L_20120511_1339","20120511_1339","RuBsAdDlb3Mxtshcn20210211",877.92,1580.12,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120511_1339_cnt.png"
"RC1459L_20120514_0739","20120514_0739","RuBsAdDlb3Mxtshcn20210211",639.56,1022.64,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120514_0739_cnt.png"
"RC1459L_20120515_0739","20120515_0739","RuBsAdDlb3Mxtshcn20210211",679.6,1080.09,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120515_0739_cnt.png"
"RC1459L_20120516_0939","20120516_0939","RuBsAdDlb3Mxtshcn20210211",437.99,678.97,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120516_0939_cnt.png"
"RC1459L_20120516_1539","20120516_1539","RuBsAdDlb3Mxtshcn20210211",939.28,1312.03,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120516_1539_cnt.png"
"RC1459L_20120517_0739","20120517_0739","RuBsAdDlb3Mxtshcn20210211",703.5,1118.24,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120517_0739_cnt.png"
"RC1459L_20120519_0939","20120519_0939","RuBsAdDlb3Mxtshcn20210211",499.38,799.73,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120519_0939_cnt.png"
"RC1459L_20120520_1539","20120520_1539","RuBsAdDlb3Mxtshcn20210211",941.2,1346.91,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120520_1539_cnt.png"
"RC1459L_20120521_0739","20120521_0739","RuBsAdDlb3Mxtshcn20210211",784.87,1187.94,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120521_0739_cnt.png"
"RC1459L_20120521_0939","20120521_0939","RuBsAdDlb3Mxtshcn20210211",574.96,927.01,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120521_0939_cnt.png"
"RC1459L_20120522_1539","20120522_1539","RuBsAdDlb3Mxtshcn20210211",963.19,1361.08,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120522_1539_cnt.png"
"RC1459L_20120523_1539","20120523_1539","RuBsAdDlb3Mxtshcn20210211",932.81,1279.06,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120523_1539_cnt.png"
"RC1459L_20120524_0739","20120524_0739","RuBsAdDlb3Mxtshcn20210211",702.21,1113.06,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120524_0739_cnt.png"
"RC1459L_20120524_1339","20120524_1339","RuBsAdDlb3Mxtshcn20210211",886.31,1538.74,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120524_1339_cnt.png"
"RC1459L_20120525_0739","20120525_0739","RuBsAdDlb3Mxtshcn20210211",812.68,1166.67,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120525_0739_cnt.png"
"RC1459L_20120525_1139","20120525_1139","RuBsAdDlb3Mxtshcn20210211",885.68,1182.19,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120525_1139_cnt.png"
"RC1459L_20120525_1339","20120525_1339","RuBsAdDlb3Mxtshcn20210211",901.16,1465.74,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120525_1339_cnt.png"
"RC1459L_20120525_1539","20120525_1539","RuBsAdDlb3Mxtshcn20210211",928.95,1306.18,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120525_1539_cnt.png"
"RC1459L_20120526_1339","20120526_1339","RuBsAdDlb3Mxtshcn20210211",899.22,1544.55,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120526_1339_cnt.png"
"RC1459L_20120528_1339","20120528_1339","RuBsAdDlb3Mxtshcn20210211",875.96,1522.6,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120528_1339_cnt.png"
"RC1459L_20120528_1539","20120528_1539","RuBsAdDlb3Mxtshcn20210211",688.64,1051.67,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120528_1539_cnt.png"
"RC1459L_20120529_1139","20120529_1139","RuBsAdDlb3Mxtshcn20210211",930.91,1280.42,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120529_1139_cnt.png"
"RC1459L_20120529_1339","20120529_1339","RuBsAdDlb3Mxtshcn20210211",881.78,1555.55,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120529_1339_cnt.png"
"RC1459L_20120529_1539","20120529_1539","RuBsAdDlb3Mxtshcn20210211",820.41,1169.25,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120529_1539_cnt.png"
"RC1459L_20120530_0939","20120530_0939","RuBsAdDlb3Mxtshcn20210211",520.69,894.69,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120530_0939_cnt.png"
"RC1459L_20120530_1539","20120530_1539","RuBsAdDlb3Mxtshcn20210211",693.14,1046.5,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120530_1539_cnt.png"
"RC1459L_20120531_1138","20120531_1138","RuBsAdDlb3Mxtshcn20210211",930.91,1280.41,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120531_1138_cnt.png"
"RC1459L_20120601_0738","20120601_0738","RuBsAdDlb3Mxtshcn20210211",590.47,930.91,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120601_0738_cnt.png"
"RC1459L_20120601_0938","20120601_0938","RuBsAdDlb3Mxtshcn20210211",504.52,897.26,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120601_0938_cnt.png"
"RC1459L_20120601_1338","20120601_1338","RuBsAdDlb3Mxtshcn20210211",887.61,1491.61,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120601_1338_cnt.png"
"RC1459L_20120602_0938","20120602_0938","RuBsAdDlb3Mxtshcn20210211",616.29,973.51,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120602_0938_cnt.png"
"RC1459L_20120602_1538","20120602_1538","RuBsAdDlb3Mxtshcn20210211",612.41,950.21,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120602_1538_cnt.png"
"RC1459L_20120603_1538","20120603_1538","RuBsAdDlb3Mxtshcn20210211",829.47,1195.12,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120603_1538_cnt.png"
"RC1459L_20120604_0938","20120604_0938","RuBsAdDlb3Mxtshcn20210211",599.48,945.1,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120604_0938_cnt.png"
"RC1459L_20120604_1338","20120604_1338","RuBsAdDlb3Mxtshcn20210211",913.45,1320.43,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120604_1338_cnt.png"
"RC1459L_20120605_1538","20120605_1538","RuBsAdDlb3Mxtshcn20210211",644.72,1004.52,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120605_1538_cnt.png"
"RC1459L_20120606_0738","20120606_0738","RuBsAdDlb3Mxtshcn20210211",663.45,1051.68,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120606_0738_cnt.png"
"RC1459L_20120606_1338","20120606_1338","RuBsAdDlb3Mxtshcn20210211",843.7,1195.09,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120606_1338_cnt.png"
"RC1459L_20120606_1538","20120606_1538","RuBsAdDlb3Mxtshcn20210211",647.3,979.34,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120606_1538_cnt.png"
"RC1459L_20120607_1138","20120607_1138","RuBsAdDlb3Mxtshcn20210211",846.26,1140.87,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120607_1138_cnt.png"
"RC1459L_20120607_1538","20120607_1538","RuBsAdDlb3Mxtshcn20210211",648.6,996.15,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120607_1538_cnt.png"
"RC1459L_20120608_0938","20120608_0938","RuBsAdDlb3Mxtshcn20210211",485.8,836.59,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120608_0938_cnt.png"
"RC1459L_20120608_1338","20120608_1338","RuBsAdDlb3Mxtshcn20210211",848.86,1198.32,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120608_1338_cnt.png"
"RC1459L_20120609_0738","20120609_0738","RuBsAdDlb3Mxtshcn20210211",648.58,1021.95,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120609_0738_cnt.png"
"RC1459L_20120609_0938","20120609_0938","RuBsAdDlb3Mxtshcn20210211",516.79,879.15,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120609_0938_cnt.png"
"RC1459L_20120609_1338","20120609_1338","RuBsAdDlb3Mxtshcn20210211",859.84,1213.83,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120609_1338_cnt.png"
"RC1459L_20120609_1538","20120609_1538","RuBsAdDlb3Mxtshcn20210211",641.47,1009.02,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120609_1538_cnt.png"
"RC1459L_20120610_0738","20120610_0738","RuBsAdDlb3Mxtshcn20210211",661.52,1069.15,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120610_0738_cnt.png"
"RC1459L_20120611_1138","20120611_1138","RuBsAdDlb3Mxtshcn20210211",868.86,1172.53,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120611_1138_cnt.png"
"RC1459L_20120612_1138","20120612_1138","RuBsAdDlb3Mxtshcn20210211",861.78,1178.99,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120612_1138_cnt.png"
"RC1459L_20120612_1338","20120612_1338","RuBsAdDlb3Mxtshcn20210211",863.04,1255.8,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120612_1338_cnt.png"
"RC1459L_20120612_1538","20120612_1538","RuBsAdDlb3Mxtshcn20210211",612.42,1004.52,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120612_1538_cnt.png"
"RC1459L_20120613_1138","20120613_1138","RuBsAdDlb3Mxtshcn20210211",851.44,1156.37,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120613_1138_cnt.png"
"RC1459L_20120614_0938","20120614_0938","RuBsAdDlb3Mxtshcn20210211",541.98,880.5,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120614_0938_cnt.png"
"RC1459L_20120614_1538","20120614_1538","RuBsAdDlb3Mxtshcn20210211",660.86,1034.23,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120614_1538_cnt.png"
"RC1459L_20120615_1338","20120615_1338","RuBsAdDlb3Mxtshcn20210211",905.06,1251.33,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120615_1338_cnt.png"
"RC1459L_20120615_1538","20120615_1538","RuBsAdDlb3Mxtshcn20210211",665.37,1062.03,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120615_1538_cnt.png"
"RC1459L_20120616_0738","20120616_0738","RuBsAdDlb3Mxtshcn20210211",646.64,1012.91,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120616_0738_cnt.png"
"RC1459L_20120616_0938","20120616_0938","RuBsAdDlb3Mxtshcn20210211",534.88,873.37,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120616_0938_cnt.png"
"RC1459L_20120616_1338","20120616_1338","RuBsAdDlb3Mxtshcn20210211",888.23,1268.73,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120616_1338_cnt.png"
"RC1459L_20120617_0938","20120617_0938","RuBsAdDlb3Mxtshcn20210211",541.98,888.89,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120617_0938_cnt.png"
"RC1459L_20120617_1538","20120617_1538","RuBsAdDlb3Mxtshcn20210211",782.96,1201.55,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120617_1538_cnt.png"
"RC1459L_20120618_0738","20120618_0738","RuBsAdDlb3Mxtshcn20210211",634.36,1003.2,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120618_0738_cnt.png"
"RC1459L_20120618_1138","20120618_1138","RuBsAdDlb3Mxtshcn20210211",885.69,1186.75,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120618_1138_cnt.png"
"RC1459L_20120619_1138","20120619_1138","RuBsAdDlb3Mxtshcn20210211",888.93,1210.65,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120619_1138_cnt.png"
"RC1459L_20120619_1338","20120619_1338","RuBsAdDlb3Mxtshcn20210211",879.18,1288.76,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120619_1338_cnt.png"
"RC1459L_20120620_1538","20120620_1538","RuBsAdDlb3Mxtshcn20210211",645.35,973.53,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120620_1538_cnt.png"
"RC1459L_20120622_1337","20120622_1337","RuBsAdDlb3Mxtshcn20210211",897.29,1271.29,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120622_1337_cnt.png"
"RC1459L_20120623_1537","20120623_1537","RuBsAdDlb3Mxtshcn20210211",651.16,985.79,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120623_1537_cnt.png"
"RC1459L_20120624_0737","20120624_0737","RuBsAdDlb3Mxtshcn20210211",659.55,1058.15,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120624_0737_cnt.png"
"RC1459L_20120624_1337","20120624_1337","RuBsAdDlb3Mxtshcn20210211",903.74,1328.78,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120624_1337_cnt.png"
"RC1459L_20120625_0737","20120625_0737","RuBsAdDlb3Mxtshcn20210211",633.07,1004.5,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120625_0737_cnt.png"
"RC1459L_20120626_0937","20120626_0937","RuBsAdDlb3Mxtshcn20210211",377.93,667.33,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120626_0937_cnt.png"
"RC1459L_20120626_1137","20120626_1137","RuBsAdDlb3Mxtshcn20210211",881.14,1220.32,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120626_1137_cnt.png"
"RC1459L_20120627_0737","20120627_0737","RuBsAdDlb3Mxtshcn20210211",574.96,919.89,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120627_0737_cnt.png"
"RC1459L_20120627_0937","20120627_0937","RuBsAdDlb3Mxtshcn20210211",372.78,630.51,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120627_0937_cnt.png"
"RC1459L_20120628_1137","20120628_1137","RuBsAdDlb3Mxtshcn20210211",865.64,1184.14,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120628_1137_cnt.png"
"RC1459L_20120630_0737","20120630_0737","RuBsAdDlb3Mxtshcn20210211",579.48,958.68,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120630_0737_cnt.png"
"RC1459L_20120701_0737","20120701_0737","RuBsAdDlb3Mxtshcn20210211",760.33,1114.31,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120701_0737_cnt.png"
"RC1459L_20120701_0937","20120701_0937","RuBsAdDlb3Mxtshcn20210211",568.5,864.36,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120701_0937_cnt.png"
"RC1459L_20120701_1137","20120701_1137","RuBsAdDlb3Mxtshcn20210211",882.44,1202.23,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120701_1137_cnt.png"
"RC1459L_20120701_1337","20120701_1337","RuBsAdDlb3Mxtshcn20210211",906.99,1304.26,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120701_1337_cnt.png"
"RC1459L_20120702_0937","20120702_0937","RuBsAdDlb3Mxtshcn20210211",689.94,1029.69,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120702_0937_cnt.png"
"RC1459L_20120702_1137","20120702_1137","RuBsAdDlb3Mxtshcn20210211",815.9,1149.27,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120702_1137_cnt.png"
"RC1459L_20120703_1337","20120703_1337","RuBsAdDlb3Mxtshcn20210211",647.95,930.92,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120703_1337_cnt.png"
"RC1459L_20120704_0737","20120704_0737","RuBsAdDlb3Mxtshcn20210211",731.28,1082.06,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120704_0737_cnt.png"
"RC1459L_20120704_1537","20120704_1537","RuBsAdDlb3Mxtshcn20210211",594.31,878.55,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120704_1537_cnt.png"
"RC1459L_20120705_0737","20120705_0737","RuBsAdDlb3Mxtshcn20210211",725.45,1090.44,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120705_0737_cnt.png"
"RC1459L_20120705_1137","20120705_1137","RuBsAdDlb3Mxtshcn20210211",846.27,1144.09,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120705_1137_cnt.png"
"RC1459L_20120705_1337","20120705_1337","RuBsAdDlb3Mxtshcn20210211",874.7,1204.83,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120705_1337_cnt.png"
"RC1459L_20120707_1337","20120707_1337","RuBsAdDlb3Mxtshcn20210211",711.24,1006.5,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120707_1337_cnt.png"
"RC1459L_20120708_1137","20120708_1137","RuBsAdDlb3Mxtshcn20210211",833.34,1116.31,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120708_1137_cnt.png"
"RC1459L_20120710_1337","20120710_1337","RuBsAdDlb3Mxtshcn20210211",684.77,969.67,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120710_1337_cnt.png"
"RC1459L_20120710_1537","20120710_1537","RuBsAdDlb3Mxtshcn20210211",563.33,824.95,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120710_1537_cnt.png"
"RC1459L_20120711_1137","20120711_1137","RuBsAdDlb3Mxtshcn20210211",771.33,1052.99,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120711_1137_cnt.png"
"RC1459L_20120711_1337","20120711_1337","RuBsAdDlb3Mxtshcn20210211",615.0,851.44,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120711_1337_cnt.png"
"RC1459L_20120712_0737","20120712_0737","RuBsAdDlb3Mxtshcn20210211",759.04,1096.88,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120712_0737_cnt.png"
"RC1459L_20120712_0937","20120712_0937","RuBsAdDlb3Mxtshcn20210211",802.34,1147.27,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120712_0937_cnt.png"
"RC1459L_20120712_1536","20120712_1536","RuBsAdDlb3Mxtshcn20210211",585.27,863.02,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120712_1536_cnt.png"
"RC1459L_20120714_0736","20120714_0736","RuBsAdDlb3Mxtshcn20210211",791.36,1077.54,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120714_0736_cnt.png"
"RC1459L_20120714_1136","20120714_1136","RuBsAdDlb3Mxtshcn20210211",818.5,1115.01,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120714_1136_cnt.png"
"RC1459L_20120715_1136","20120715_1136","RuBsAdDlb3Mxtshcn20210211",837.22,1116.3,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120715_1136_cnt.png"
"RC1459L_20120717_1136","20120717_1136","RuBsAdDlb3Mxtshcn20210211",767.44,958.01,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120717_1136_cnt.png"
"RC1459L_20120717_1336","20120717_1336","RuBsAdDlb3Mxtshcn20210211",677.66,905.71,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120717_1336_cnt.png"
"RC1459L_20120718_0736","20120718_0736","RuBsAdDlb3Mxtshcn20210211",728.68,928.91,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120718_0736_cnt.png"
"RC1459L_20120718_1136","20120718_1136","RuBsAdDlb3Mxtshcn20210211",742.25,931.52,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120718_1136_cnt.png"
"RC1459L_20120719_0736","20120719_0736","RuBsAdDlb3Mxtshcn20210211",803.64,1014.23,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120719_0736_cnt.png"
"RC1459L_20120719_1136","20120719_1136","RuBsAdDlb3Mxtshcn20210211",784.24,978.03,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120719_1136_cnt.png"
"RC1459L_20120719_1536","20120719_1536","RuBsAdDlb3Mxtshcn20210211",573.01,756.48,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120719_1536_cnt.png"
"RC1459L_20120720_0936","20120720_0936","RuBsAdDlb3Mxtshcn20210211",802.98,1031.01,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120720_0936_cnt.png"
"RC1459L_20120720_1136","20120720_1136","RuBsAdDlb3Mxtshcn20210211",812.02,1032.95,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120720_1136_cnt.png"
"RC1459L_20120721_1136","20120721_1136","RuBsAdDlb3Mxtshcn20210211",780.36,979.99,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120721_1136_cnt.png"
"RC1459L_20120721_1536","20120721_1536","RuBsAdDlb3Mxtshcn20210211",552.34,731.95,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120721_1536_cnt.png"
"RC1459L_20120722_0936","20120722_0936","RuBsAdDlb3Mxtshcn20210211",757.75,953.47,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120722_0936_cnt.png"
"RC1459L_20120722_1336","20120722_1336","RuBsAdDlb3Mxtshcn20210211",773.9,965.13,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120722_1336_cnt.png"
"RC1459L_20120723_0736","20120723_0736","RuBsAdDlb3Mxtshcn20210211",725.49,890.87,"M:\Remote Cameras\Segmented_images\RC1459L\PROCESSED\CHECKED\RC1459L_20120723_0736_cnt.png"
